,0,1,2,3,4
2436,TX-607,Texas,texasbalanceofstate,colorado,7054
2437,TX-607,Texas,texasbalanceofstate,comal,7054
2438,TX-607,Texas,texasbalanceofstate,comanche,7054
2439,TX-607,Texas,texasbalanceofstate,concho,7054
2440,TX-607,Texas,texasbalanceofstate,cooke,7054
2441,TX-607,Texas,texasbalanceofstate,coryell,7054
2442,TX-607,Texas,texasbalanceofstate,cottle,7054
2443,TX-607,Texas,texasbalanceofstate,crane,7054
2444,TX-607,Texas,texasbalanceofstate,crockett,7054
2445,TX-607,Texas,texasbalanceofstate,crosby,7054
2446,TX-607,Texas,texasbalanceofstate,culberson,7054
2447,TX-607,Texas,texasbalanceofstate,dallam,7054
2448,TX-607,Texas,texasbalanceofstate,dawson,7054
2449,TX-607,Texas,texasbalanceofstate,deafsmith,7054
2450,TX-607,Texas,texasbalanceofstate,delta,7054
2451,TX-607,Texas,texasbalanceofstate,denton,7054
2452,TX-607,Texas,texasbalanceofstate,dewitt,7054
2453,TX-607,Texas,texasbalanceofstate,dickens,7054
2454,TX-607,Texas,texasbalanceofstate,dimmit,7054
2455,TX-607,Texas,texasbalanceofstate,donley,7054
2456,TX-607,Texas,texasbalanceofstate,duval,7054
2457,TX-607,Texas,texasbalanceofstate,land,7054
2458,TX-607,Texas,texasbalanceofstate,ector,7054
2459,TX-607,Texas,texasbalanceofstate,edwards,7054
2460,TX-607,Texas,texasbalanceofstate,ellis,7054
2461,TX-607,Texas,texasbalanceofstate,erath,7054
2462,TX-607,Texas,texasbalanceofstate,falls,7054
2463,TX-607,Texas,texasbalanceofstate,fannin,7054
2464,TX-607,Texas,texasbalanceofstate,fayette,7054
2465,TX-607,Texas,texasbalanceofstate,fisher,7054
2466,TX-607,Texas,texasbalanceofstate,floyd,7054
2467,TX-607,Texas,texasbalanceofstate,foard,7054
2468,TX-607,Texas,texasbalanceofstate,fortbend,7054
2469,TX-607,Texas,texasbalanceofstate,franklin,7054
2470,TX-607,Texas,texasbalanceofstate,freestone,7054
2471,TX-607,Texas,texasbalanceofstate,frio,7054
2472,TX-607,Texas,texasbalanceofstate,gaines,7054
2473,TX-607,Texas,texasbalanceofstate,galveston,7054
2474,TX-607,Texas,texasbalanceofstate,garza,7054
2475,TX-607,Texas,texasbalanceofstate,gillespie,7054
2476,TX-607,Texas,texasbalanceofstate,glasscock,7054
2477,TX-607,Texas,texasbalanceofstate,goliad,7054
2478,TX-607,Texas,texasbalanceofstate,gonzales,7054
2479,TX-607,Texas,texasbalanceofstate,gray,7054
2480,TX-607,Texas,texasbalanceofstate,grayson,7054
2481,TX-607,Texas,texasbalanceofstate,gregg,7054
2482,TX-607,Texas,texasbalanceofstate,grimes,7054
2483,TX-607,Texas,texasbalanceofstate,guadalupe,7054
2484,TX-607,Texas,texasbalanceofstate,hale,7054
2485,TX-607,Texas,texasbalanceofstate,hall,7054
2486,TX-607,Texas,texasbalanceofstate,hamilton,7054
2487,TX-607,Texas,texasbalanceofstate,hansford,7054
2488,TX-607,Texas,texasbalanceofstate,hardeman,7054
2489,TX-607,Texas,texasbalanceofstate,hardin,7054
2490,TX-607,Texas,texasbalanceofstate,harrison,7054
2491,TX-607,Texas,texasbalanceofstate,hartley,7054
2492,TX-607,Texas,texasbalanceofstate,haskell,7054
2493,TX-607,Texas,texasbalanceofstate,hays,7054
2494,TX-607,Texas,texasbalanceofstate,hemphill,7054
2495,TX-607,Texas,texasbalanceofstate,henderson,7054
2496,TX-607,Texas,texasbalanceofstate,hidalgo,7054
2497,TX-607,Texas,texasbalanceofstate,hill,7054
2498,TX-607,Texas,texasbalanceofstate,hockley,7054
2499,TX-607,Texas,texasbalanceofstate,hood,7054
2500,TX-607,Texas,texasbalanceofstate,hopkins,7054
2501,TX-607,Texas,texasbalanceofstate,howard,7054
2502,TX-607,Texas,texasbalanceofstate,hudspeth,7054
2503,TX-607,Texas,texasbalanceofstate,hunt,7054
2504,TX-607,Texas,texasbalanceofstate,hutchinson,7054
2505,TX-607,Texas,texasbalanceofstate,irion,7054
2506,TX-607,Texas,texasbalanceofstate,jack,7054
2507,TX-607,Texas,texasbalanceofstate,jackson,7054
2508,TX-607,Texas,texasbalanceofstate,jasper,7054
2509,TX-607,Texas,texasbalanceofstate,jeffdavis,7054
2510,TX-607,Texas,texasbalanceofstate,jefferson,7054
2511,TX-607,Texas,texasbalanceofstate,jimhogg,7054
2512,TX-607,Texas,texasbalanceofstate,jimwells,7054
2513,TX-607,Texas,texasbalanceofstate,johnson,7054
2514,TX-607,Texas,texasbalanceofstate,jones,7054
2515,TX-607,Texas,texasbalanceofstate,karnes,7054
2516,TX-607,Texas,texasbalanceofstate,kaufman,7054
2517,TX-607,Texas,texasbalanceofstate,kendall,7054
2518,TX-607,Texas,texasbalanceofstate,kenedy,7054
2519,TX-607,Texas,texasbalanceofstate,kent,7054
2520,TX-607,Texas,texasbalanceofstate,kerr,7054
2521,TX-607,Texas,texasbalanceofstate,kimble,7054
2522,TX-607,Texas,texasbalanceofstate,king,7054
2523,TX-607,Texas,texasbalanceofstate,kinney,7054
2524,TX-607,Texas,texasbalanceofstate,kleberg,7054
2525,TX-607,Texas,texasbalanceofstate,knox,7054
2526,TX-607,Texas,texasbalanceofstate,lamar,7054
2527,TX-607,Texas,texasbalanceofstate,lamb,7054
2528,TX-607,Texas,texasbalanceofstate,lampasas,7054
2529,TX-607,Texas,texasbalanceofstate,lasalle,7054
2530,TX-607,Texas,texasbalanceofstate,lavaca,7054
2531,TX-607,Texas,texasbalanceofstate,lee,7054
2532,TX-607,Texas,texasbalanceofstate,leon,7054
2533,TX-607,Texas,texasbalanceofstate,liberty,7054
2534,TX-607,Texas,texasbalanceofstate,limestone,7054
2535,TX-607,Texas,texasbalanceofstate,lipscomb,7054
2536,TX-607,Texas,texasbalanceofstate,liveoak,7054
2537,TX-607,Texas,texasbalanceofstate,llano,7054
2538,TX-607,Texas,texasbalanceofstate,loving,7054
2539,TX-607,Texas,texasbalanceofstate,lubbock,7054
2540,TX-607,Texas,texasbalanceofstate,lynn,7054
2541,TX-607,Texas,texasbalanceofstate,mcculloch,7054
2542,TX-607,Texas,texasbalanceofstate,mcmullen,7054
2543,TX-607,Texas,texasbalanceofstate,madison,7054
2544,TX-607,Texas,texasbalanceofstate,marion,7054
2545,TX-607,Texas,texasbalanceofstate,martin,7054
2546,TX-607,Texas,texasbalanceofstate,mason,7054
2547,TX-607,Texas,texasbalanceofstate,matagorda,7054
2548,TX-607,Texas,texasbalanceofstate,maverick,7054
2549,TX-607,Texas,texasbalanceofstate,medina,7054
2550,TX-607,Texas,texasbalanceofstate,menard,7054
2551,TX-607,Texas,texasbalanceofstate,midland,7054
2552,TX-607,Texas,texasbalanceofstate,milam,7054
2553,TX-607,Texas,texasbalanceofstate,mills,7054
2554,TX-607,Texas,texasbalanceofstate,mitchell,7054
2555,TX-607,Texas,texasbalanceofstate,montague,7054
2556,TX-607,Texas,texasbalanceofstate,moore,7054
2557,TX-607,Texas,texasbalanceofstate,morris,7054
2558,TX-607,Texas,texasbalanceofstate,motley,7054
2559,TX-607,Texas,texasbalanceofstate,nacogdoches,7054
2560,TX-607,Texas,texasbalanceofstate,navarro,7054
2561,TX-607,Texas,texasbalanceofstate,newton,7054
2562,TX-607,Texas,texasbalanceofstate,nolan,7054
2563,TX-607,Texas,texasbalanceofstate,nueces,7054
2564,TX-607,Texas,texasbalanceofstate,ochiltree,7054
2565,TX-607,Texas,texasbalanceofstate,oldham,7054
2566,TX-607,Texas,texasbalanceofstate,orange,7054
2567,TX-607,Texas,texasbalanceofstate,panola,7054
2568,TX-607,Texas,texasbalanceofstate,parker,7054
2569,TX-607,Texas,texasbalanceofstate,parmer,7054
2570,TX-607,Texas,texasbalanceofstate,pecos,7054
2571,TX-607,Texas,texasbalanceofstate,polk,7054
2572,TX-607,Texas,texasbalanceofstate,presidio,7054
2573,TX-607,Texas,texasbalanceofstate,rains,7054
2574,TX-607,Texas,texasbalanceofstate,randall,7054
2575,TX-607,Texas,texasbalanceofstate,reagan,7054
2576,TX-607,Texas,texasbalanceofstate,real,7054
2577,TX-607,Texas,texasbalanceofstate,redriver,7054
2578,TX-607,Texas,texasbalanceofstate,reeves,7054
2579,TX-607,Texas,texasbalanceofstate,refugio,7054
2580,TX-607,Texas,texasbalanceofstate,roberts,7054
2581,TX-607,Texas,texasbalanceofstate,robertson,7054
2582,TX-607,Texas,texasbalanceofstate,rockwall,7054
2583,TX-607,Texas,texasbalanceofstate,runnels,7054
2584,TX-607,Texas,texasbalanceofstate,rusk,7054
2585,TX-607,Texas,texasbalanceofstate,sabine,7054
2586,TX-607,Texas,texasbalanceofstate,sanaugustine,7054
2587,TX-607,Texas,texasbalanceofstate,sanjacinto,7054
2588,TX-607,Texas,texasbalanceofstate,sanpatricio,7054
2589,TX-607,Texas,texasbalanceofstate,sansaba,7054
2590,TX-607,Texas,texasbalanceofstate,schleicher,7054
2591,TX-607,Texas,texasbalanceofstate,scurry,7054
2592,TX-607,Texas,texasbalanceofstate,shackelford,7054
2593,TX-607,Texas,texasbalanceofstate,shelby,7054
2594,TX-607,Texas,texasbalanceofstate,sherman,7054
2595,TX-607,Texas,texasbalanceofstate,smith,7054
2596,TX-607,Texas,texasbalanceofstate,somervell,7054
2597,TX-607,Texas,texasbalanceofstate,starr,7054
2598,TX-607,Texas,texasbalanceofstate,stephens,7054
2599,TX-607,Texas,texasbalanceofstate,sterling,7054
2600,TX-607,Texas,texasbalanceofstate,stonewall,7054
2601,TX-607,Texas,texasbalanceofstate,sutton,7054
2602,TX-607,Texas,texasbalanceofstate,swisher,7054
2603,TX-607,Texas,texasbalanceofstate,taylor,7054
2604,TX-607,Texas,texasbalanceofstate,terrell,7054
2605,TX-607,Texas,texasbalanceofstate,terry,7054
2606,TX-607,Texas,texasbalanceofstate,throckmorton,7054
2607,TX-607,Texas,texasbalanceofstate,titus,7054
2608,TX-607,Texas,texasbalanceofstate,tomgreen,7054
2609,TX-607,Texas,texasbalanceofstate,trinity,7054
2610,TX-607,Texas,texasbalanceofstate,tyler,7054
2611,TX-607,Texas,texasbalanceofstate,upshur,7054
2612,TX-607,Texas,texasbalanceofstate,upton,7054
2613,TX-607,Texas,texasbalanceofstate,uvalde,7054
2614,TX-607,Texas,texasbalanceofstate,valverde,7054
2615,TX-607,Texas,texasbalanceofstate,vanzandt,7054
2616,TX-607,Texas,texasbalanceofstate,victoria,7054
2617,TX-607,Texas,texasbalanceofstate,walker,7054
2618,TX-607,Texas,texasbalanceofstate,waller,7054
2619,TX-607,Texas,texasbalanceofstate,ward,7054
2620,TX-607,Texas,texasbalanceofstate,washington,7054
2621,TX-607,Texas,texasbalanceofstate,webb,7054
2622,TX-607,Texas,texasbalanceofstate,wharton,7054
2623,TX-607,Texas,texasbalanceofstate,wheeler,7054
2624,TX-607,Texas,texasbalanceofstate,wilbarger,7054
2625,TX-607,Texas,texasbalanceofstate,willacy,7054
2626,TX-607,Texas,texasbalanceofstate,williamson,7054
2627,TX-607,Texas,texasbalanceofstate,wilson,7054
2628,TX-607,Texas,texasbalanceofstate,winkler,7054
2629,TX-607,Texas,texasbalanceofstate,wood,7054
2630,TX-607,Texas,texasbalanceofstate,yoakum,7054
2631,TX-607,Texas,texasbalanceofstate,young,7054
2632,TX-607,Texas,texasbalanceofstate,zapata,7054
2633,TX-607,Texas,texasbalanceofstate,zavala,7054
2634,TX-611,Texas,amarillo,potter,661
2635,TX-624,Texas,archer,archer,249
2636,TX-624,Texas,wichita,wichita,249
2637,TX-624,Texas,palopinto,palopinto,249
2638,TX-624,Texas,wise,wise,249
2639,TX-624,Texas,wichitafalls,wichita,249
2640,TX-700,Texas,montgomery,montgomery,3124
2641,TX-700,Texas,harris,harris,3124
2642,TX-700,Texas,conroe,montgomery,3124
2643,TX-700,Texas,pasadena,harris,3124
2644,TX-700,Texas,houston,houston,3124
2645,TX-701,Texas,brazos,brazos,86
2646,TX-701,Texas,collegestation,brazos,86
2647,TX-701,Texas,bryan,brazos,86
2648,UT-500,Utah,saltlake,saltlake,2095
2649,UT-503,Utah,utahbalanceofstate,beaver,1221
2650,UT-503,Utah,utahbalanceofstate,boxelder,1221
2651,UT-503,Utah,utahbalanceofstate,cache,1221
2652,UT-503,Utah,utahbalanceofstate,carbon,1221
2653,UT-503,Utah,utahbalanceofstate,daggett,1221
2654,UT-503,Utah,utahbalanceofstate,davis,1221
2655,UT-503,Utah,utahbalanceofstate,duchesne,1221
2656,UT-503,Utah,utahbalanceofstate,emery,1221
2657,UT-503,Utah,utahbalanceofstate,garfield,1221
2658,UT-503,Utah,utahbalanceofstate,grand,1221
2659,UT-503,Utah,utahbalanceofstate,iron,1221
2660,UT-503,Utah,utahbalanceofstate,juab,1221
2661,UT-503,Utah,utahbalanceofstate,kane,1221
2662,UT-503,Utah,utahbalanceofstate,millard,1221
2663,UT-503,Utah,utahbalanceofstate,morgan,1221
2664,UT-503,Utah,utahbalanceofstate,piute,1221
2665,UT-503,Utah,utahbalanceofstate,rich,1221
2666,UT-503,Utah,utahbalanceofstate,sanjuan,1221
2667,UT-503,Utah,utahbalanceofstate,sanpete,1221
2668,UT-503,Utah,utahbalanceofstate,sevier,1221
2669,UT-503,Utah,utahbalanceofstate,summit,1221
2670,UT-503,Utah,utahbalanceofstate,tooele,1221
2671,UT-503,Utah,utahbalanceofstate,uintah,1221
2672,UT-503,Utah,utahbalanceofstate,wasatch,1221
2673,UT-503,Utah,utahbalanceofstate,washington,1221
2674,UT-503,Utah,utahbalanceofstate,wayne,1221
2675,UT-503,Utah,utahbalanceofstate,weber,1221
2676,UT-504,Utah,provo,utah,241
2677,VA-500,Virginia,hanover,hanover,697
2678,VA-500,Virginia,chesterfield,chesterfield,697
2679,VA-500,Virginia,henrico,henrico,697
2680,VA-500,Virginia,richmond,richmond,697
2681,VA-501,Virginia,ampton,ampton,738
2682,VA-501,Virginia,isleofwight,isleofwight,738
2683,VA-501,Virginia,suffolk,suffolk,738
2684,VA-501,Virginia,chesapeake,chesapeake,738
2685,VA-501,Virginia,norfolk,norfolk,738
2686,VA-502,Virginia,salem,salem,216
2687,VA-502,Virginia,roanoke,roanoke,216
2688,VA-503,Virginia,virginia,virginia,352
2689,VA-504,Virginia,charlottesville,charlottesville,266
2690,VA-505,Virginia,virginia,virginia,419
2691,VA-505,Virginia,hampton,hampton,419
2692,VA-505,Virginia,newportnews,newportnews,419
2693,VA-507,Virginia,portsmouth,portsmouth,120
2694,VA-508,Virginia,lynchburg,lynchburg,84
2695,VA-513,Virginia,winchester,winchester,426
2696,VA-513,Virginia,harrisonburg,harrisonburg,426
2697,VA-514,Virginia,stafford,stafford,253
2698,VA-514,Virginia,spotsylvania,spotsylvania,253
2699,VA-514,Virginia,fredericksburg,fredericksburg,253
2700,VA-521,Virginia,virginiabalanceofstate,accomack,1125
2701,VA-521,Virginia,virginiabalanceofstate,albemarle,1125
2702,VA-521,Virginia,virginiabalanceofstate,alleghany,1125
2703,VA-521,Virginia,virginiabalanceofstate,amelia,1125
2704,VA-521,Virginia,virginiabalanceofstate,amherst,1125
2705,VA-521,Virginia,virginiabalanceofstate,appomattox,1125
2706,VA-521,Virginia,virginiabalanceofstate,augusta,1125
2707,VA-521,Virginia,virginiabalanceofstate,bath,1125
2708,VA-521,Virginia,virginiabalanceofstate,bedford,1125
2709,VA-521,Virginia,virginiabalanceofstate,bland,1125
2710,VA-521,Virginia,virginiabalanceofstate,botetourt,1125
2711,VA-521,Virginia,virginiabalanceofstate,brunswick,1125
2712,VA-521,Virginia,virginiabalanceofstate,buchanan,1125
2713,VA-521,Virginia,virginiabalanceofstate,buckingham,1125
2714,VA-521,Virginia,virginiabalanceofstate,campbell,1125
2715,VA-521,Virginia,virginiabalanceofstate,caroline,1125
2716,VA-521,Virginia,virginiabalanceofstate,carroll,1125
2717,VA-521,Virginia,virginiabalanceofstate,charles,1125
2718,VA-521,Virginia,virginiabalanceofstate,charlotte,1125
2719,VA-521,Virginia,virginiabalanceofstate,clarke,1125
2720,VA-521,Virginia,virginiabalanceofstate,craig,1125
2721,VA-521,Virginia,virginiabalanceofstate,culpeper,1125
2722,VA-521,Virginia,virginiabalanceofstate,cumberland,1125
2723,VA-521,Virginia,virginiabalanceofstate,dickenson,1125
2724,VA-521,Virginia,virginiabalanceofstate,dinwiddie,1125
2725,VA-521,Virginia,virginiabalanceofstate,essex,1125
2726,VA-521,Virginia,virginiabalanceofstate,fauquier,1125
2727,VA-521,Virginia,virginiabalanceofstate,floyd,1125
2728,VA-521,Virginia,virginiabalanceofstate,fluvanna,1125
2729,VA-521,Virginia,virginiabalanceofstate,franklin,1125
2730,VA-521,Virginia,virginiabalanceofstate,frederick,1125
2731,VA-521,Virginia,virginiabalanceofstate,giles,1125
2732,VA-521,Virginia,virginiabalanceofstate,gloucester,1125
2733,VA-521,Virginia,virginiabalanceofstate,goochland,1125
2734,VA-521,Virginia,virginiabalanceofstate,grayson,1125
2735,VA-521,Virginia,virginiabalanceofstate,greene,1125
2736,VA-521,Virginia,virginiabalanceofstate,greensville,1125
2737,VA-521,Virginia,virginiabalanceofstate,halifax,1125
2738,VA-521,Virginia,virginiabalanceofstate,henry,1125
2739,VA-521,Virginia,virginiabalanceofstate,highland,1125
2740,VA-521,Virginia,virginiabalanceofstate,james,1125
2741,VA-521,Virginia,virginiabalanceofstate,kingqueen,1125
2742,VA-521,Virginia,virginiabalanceofstate,kinggeorge,1125
2743,VA-521,Virginia,virginiabalanceofstate,kingwilliam,1125
2744,VA-521,Virginia,virginiabalanceofstate,lancaster,1125
2745,VA-521,Virginia,virginiabalanceofstate,lee,1125
2746,VA-521,Virginia,virginiabalanceofstate,louisa,1125
2747,VA-521,Virginia,virginiabalanceofstate,lunenburg,1125
2748,VA-521,Virginia,virginiabalanceofstate,madison,1125
2749,VA-521,Virginia,virginiabalanceofstate,mathews,1125
2750,VA-521,Virginia,virginiabalanceofstate,mecklenburg,1125
2751,VA-521,Virginia,virginiabalanceofstate,middlesex,1125
2752,VA-521,Virginia,virginiabalanceofstate,montgomery,1125
2753,VA-521,Virginia,virginiabalanceofstate,nelson,1125
2754,VA-521,Virginia,virginiabalanceofstate,newkent,1125
2755,VA-521,Virginia,virginiabalanceofstate,umberland,1125
2756,VA-521,Virginia,virginiabalanceofstate,nottoway,1125
2757,VA-521,Virginia,virginiabalanceofstate,orange,1125
2758,VA-521,Virginia,virginiabalanceofstate,page,1125
2759,VA-521,Virginia,virginiabalanceofstate,patrick,1125
2760,VA-521,Virginia,virginiabalanceofstate,pittsylvania,1125
2761,VA-521,Virginia,virginiabalanceofstate,powhatan,1125
2762,VA-521,Virginia,virginiabalanceofstate,princeedward,1125
2763,VA-521,Virginia,virginiabalanceofstate,princegeorge,1125
2764,VA-521,Virginia,virginiabalanceofstate,pulaski,1125
2765,VA-521,Virginia,virginiabalanceofstate,rappahannock,1125
2766,VA-521,Virginia,virginiabalanceofstate,rockbridge,1125
2767,VA-521,Virginia,virginiabalanceofstate,rockingham,1125
2768,VA-521,Virginia,virginiabalanceofstate,russell,1125
2769,VA-521,Virginia,virginiabalanceofstate,scott,1125
2770,VA-521,Virginia,virginiabalanceofstate,shenandoah,1125
2771,VA-521,Virginia,virginiabalanceofstate,smyth,1125
2772,VA-521,Virginia,virginiabalanceofstate,surry,1125
2773,VA-521,Virginia,virginiabalanceofstate,sussex,1125
2774,VA-521,Virginia,virginiabalanceofstate,tazewell,1125
2775,VA-521,Virginia,virginiabalanceofstate,warren,1125
2776,VA-521,Virginia,virginiabalanceofstate,washington,1125
2777,VA-521,Virginia,virginiabalanceofstate,moreland,1125
2778,VA-521,Virginia,virginiabalanceofstate,wise,1125
2779,VA-521,Virginia,virginiabalanceofstate,wythe,1125
2780,VA-521,Virginia,virginiabalanceofstate,york,1125
2781,VA-521,Virginia,virginiabalanceofstate,alexandriacity,1125
2782,VA-521,Virginia,virginiabalanceofstate,bristolcity,1125
2783,VA-521,Virginia,virginiabalanceofstate,buenavistacity,1125
2784,VA-521,Virginia,virginiabalanceofstate,charlottesvillecity,1125
2785,VA-521,Virginia,virginiabalanceofstate,chesapeakecity,1125
2786,VA-521,Virginia,virginiabalanceofstate,colonialheightscity,1125
2787,VA-521,Virginia,virginiabalanceofstate,covingtoncity,1125
2788,VA-521,Virginia,virginiabalanceofstate,danvillecity,1125
2789,VA-521,Virginia,virginiabalanceofstate,emporiacity,1125
2790,VA-521,Virginia,virginiabalanceofstate,fairfaxcity,1125
2791,VA-521,Virginia,virginiabalanceofstate,fallschurchcity,1125
2792,VA-521,Virginia,virginiabalanceofstate,franklincity,1125
2793,VA-521,Virginia,virginiabalanceofstate,fredericksburgcity,1125
2794,VA-521,Virginia,virginiabalanceofstate,galaxcity,1125
2795,VA-521,Virginia,virginiabalanceofstate,hamptoncity,1125
2796,VA-521,Virginia,virginiabalanceofstate,harrisonburgcity,1125
2797,VA-521,Virginia,virginiabalanceofstate,hopewellcity,1125
2798,VA-521,Virginia,virginiabalanceofstate,lexingtoncity,1125
2799,VA-521,Virginia,virginiabalanceofstate,lynchburgcity,1125
2800,VA-521,Virginia,virginiabalanceofstate,manassascity,1125
2801,VA-521,Virginia,virginiabalanceofstate,manassasparkcity,1125
2802,VA-521,Virginia,virginiabalanceofstate,martinsvillecity,1125
2803,VA-521,Virginia,virginiabalanceofstate,newportnewscity,1125
2804,VA-521,Virginia,virginiabalanceofstate,norfolkcity,1125
2805,VA-521,Virginia,virginiabalanceofstate,nortoncity,1125
2806,VA-521,Virginia,virginiabalanceofstate,petersburgcity,1125
2807,VA-521,Virginia,virginiabalanceofstate,poquosoncity,1125
2808,VA-521,Virginia,virginiabalanceofstate,portsmouthcity,1125
2809,VA-521,Virginia,virginiabalanceofstate,radfordcity,1125
2810,VA-521,Virginia,virginiabalanceofstate,richmondcity,1125
2811,VA-521,Virginia,virginiabalanceofstate,roanokecity,1125
2812,VA-521,Virginia,virginiabalanceofstate,salemcity,1125
2813,VA-521,Virginia,virginiabalanceofstate,stauntoncity,1125
2814,VA-521,Virginia,virginiabalanceofstate,suffolkcity,1125
2815,VA-521,Virginia,virginiabalanceofstate,virginiacity,1125
2816,VA-521,Virginia,virginiabalanceofstate,waynesborocity,1125
2817,VA-521,Virginia,virginiabalanceofstate,williamsburgcity,1125
2818,VA-521,Virginia,virginiabalanceofstate,winchestercity,1125
2819,VA-600,Virginia,arlington,arlington,182
2820,VA-601,Virginia,fairfax,fairfax,1191
2821,VA-602,Virginia,loudoun,loudoun,99
2822,VA-603,Virginia,alexandria,alexandria,120
2823,VA-604,Virginia,princewilliam,princewilliam,241
2824,VT-500,Vermont,vermontbalanceofstate,addison,2112
2825,VT-500,Vermont,vermontbalanceofstate,bennington,2112
2826,VT-500,Vermont,vermontbalanceofstate,caledonia,2112
2827,VT-500,Vermont,vermontbalanceofstate,essex,2112
2828,VT-500,Vermont,vermontbalanceofstate,franklin,2112
2829,VT-500,Vermont,vermontbalanceofstate,grandisle,2112
2830,VT-500,Vermont,vermontbalanceofstate,lamoille,2112
2831,VT-500,Vermont,vermontbalanceofstate,orange,2112
2832,VT-500,Vermont,vermontbalanceofstate,orleans,2112
2833,VT-500,Vermont,vermontbalanceofstate,rutland,2112
2834,VT-500,Vermont,vermontbalanceofstate,washington,2112
2835,VT-500,Vermont,vermontbalanceofstate,windham,2112
2836,VT-500,Vermont,vermontbalanceofstate,windsor,2112
2837,VT-501,Vermont,chittenden,chittenden,668
2838,VT-501,Vermont,burlington,chittenden,668
2839,WA-500,Washington,king,king,13368
2840,WA-500,Washington,seattle,king,13368
2841,WA-501,Washington,washingtonbalanceofstate,adams,5854
2842,WA-501,Washington,washingtonbalanceofstate,asotin,5854
2843,WA-501,Washington,washingtonbalanceofstate,benton,5854
2844,WA-501,Washington,washingtonbalanceofstate,chelan,5854
2845,WA-501,Washington,washingtonbalanceofstate,clallam,5854
2846,WA-501,Washington,washingtonbalanceofstate,columbia,5854
2847,WA-501,Washington,washingtonbalanceofstate,cowlitz,5854
2848,WA-501,Washington,washingtonbalanceofstate,douglas,5854
2849,WA-501,Washington,washingtonbalanceofstate,ferry,5854
2850,WA-501,Washington,washingtonbalanceofstate,franklin,5854
2851,WA-501,Washington,washingtonbalanceofstate,garfield,5854
2852,WA-501,Washington,washingtonbalanceofstate,grant,5854
2853,WA-501,Washington,washingtonbalanceofstate,graysharbor,5854
2854,WA-501,Washington,washingtonbalanceofstate,island,5854
2855,WA-501,Washington,washingtonbalanceofstate,jefferson,5854
2856,WA-501,Washington,washingtonbalanceofstate,kitsap,5854
2857,WA-501,Washington,washingtonbalanceofstate,kittitas,5854
2858,WA-501,Washington,washingtonbalanceofstate,klickitat,5854
2859,WA-501,Washington,washingtonbalanceofstate,lewis,5854
2860,WA-501,Washington,washingtonbalanceofstate,lincoln,5854
2861,WA-501,Washington,washingtonbalanceofstate,mason,5854
2862,WA-501,Washington,washingtonbalanceofstate,okanogan,5854
2863,WA-501,Washington,washingtonbalanceofstate,pacific,5854
2864,WA-501,Washington,washingtonbalanceofstate,pendoreille,5854
2865,WA-501,Washington,washingtonbalanceofstate,sanjuan,5854
2866,WA-501,Washington,washingtonbalanceofstate,skagit,5854
2867,WA-501,Washington,washingtonbalanceofstate,skamania,5854
2868,WA-501,Washington,washingtonbalanceofstate,stevens,5854
2869,WA-501,Washington,washingtonbalanceofstate,thurston,5854
2870,WA-501,Washington,washingtonbalanceofstate,wahkiakum,5854
2871,WA-501,Washington,washingtonbalanceofstate,wallawalla,5854
2872,WA-501,Washington,washingtonbalanceofstate,whatcom,5854
2873,WA-501,Washington,washingtonbalanceofstate,whitman,5854
2874,WA-501,Washington,washingtonbalanceofstate,yakima,5854
2875,WA-502,Washington,spokane,spokane,1757
2876,WA-503,Washington,pierce,pierce,1851
2877,WA-503,Washington,lakewood,pierce,1851
2878,WA-503,Washington,tacoma,pierce,1851
2879,WA-504,Washington,snohomish,snohomish,1184
2880,WA-504,Washington,everett,snohomish,1184
2881,WA-508,Washington,clark,clark,1197
2882,WA-508,Washington,vancouver,clark,1197
2883,WI-500,Wisconsin,wisconsinbalanceofstate,adams,3049
2884,WI-500,Wisconsin,wisconsinbalanceofstate,ashland,3049
2885,WI-500,Wisconsin,wisconsinbalanceofstate,barron,3049
2886,WI-500,Wisconsin,wisconsinbalanceofstate,bayfield,3049
2887,WI-500,Wisconsin,wisconsinbalanceofstate,brown,3049
2888,WI-500,Wisconsin,wisconsinbalanceofstate,buffalo,3049
2889,WI-500,Wisconsin,wisconsinbalanceofstate,burnett,3049
2890,WI-500,Wisconsin,wisconsinbalanceofstate,calumet,3049
2891,WI-500,Wisconsin,wisconsinbalanceofstate,chippewa,3049
2892,WI-500,Wisconsin,wisconsinbalanceofstate,clark,3049
2893,WI-500,Wisconsin,wisconsinbalanceofstate,columbia,3049
2894,WI-500,Wisconsin,wisconsinbalanceofstate,crawford,3049
2895,WI-500,Wisconsin,wisconsinbalanceofstate,dodge,3049
2896,WI-500,Wisconsin,wisconsinbalanceofstate,door,3049
2897,WI-500,Wisconsin,wisconsinbalanceofstate,douglas,3049
2898,WI-500,Wisconsin,wisconsinbalanceofstate,dunn,3049
2899,WI-500,Wisconsin,wisconsinbalanceofstate,eauclaire,3049
2900,WI-500,Wisconsin,wisconsinbalanceofstate,florence,3049
2901,WI-500,Wisconsin,wisconsinbalanceofstate,fonddulac,3049
2902,WI-500,Wisconsin,wisconsinbalanceofstate,forest,3049
2903,WI-500,Wisconsin,wisconsinbalanceofstate,grant,3049
2904,WI-500,Wisconsin,wisconsinbalanceofstate,green,3049
2905,WI-500,Wisconsin,wisconsinbalanceofstate,greenlake,3049
